ID,Year_of_Birth,Education_Level,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Date_Customer,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Response
ID_RVMQ58Y5,1976,Graduation,Married,55378.8,0,1,29-11-2013,43,5,5,1,7,259,9,71,4,0,27,5,0,0,0,0,0,0,0
ID_2YAK4B8S,1980,2n Cycle,Together,9000.0,1,0,07-05-2013,14,4,3,2,2,7,11,11,3,8,21,7,0,0,0,0,0,0,0
ID_L9Z9Q1CC,1983,2n Cycle,Single,88939.2,0,0,30-12-2013,60,1,4,4,10,876,114,704,145,55,166,2,0,1,0,0,0,0,0
ID_SU4MCVK5,1961,2n Cycle,Widow,56134.8,1,1,12-07-2013,62,1,0,1,2,17,4,3,0,0,7,4,0,0,0,0,0,0,0
ID_955I2SH1,1975,Graduation,Divorced,123230.4,0,0,05-04-2013,12,1,6,9,13,173,151,444,32,172,148,2,0,1,1,1,1,0,1
ID_4ICJ6UWM,1979,Basic,Together,29858.4,1,0,09-09-2012,59,1,1,1,2,6,7,10,29,0,36,6,1,0,0,0,0,0,0
ID_DTQ2UD9L,1962,Graduation,Married,59613.6,0,1,02-02-2013,88,2,6,2,4,234,8,56,3,2,20,7,0,0,0,0,0,0,0
ID_PO7R6BVV,1982,Master,Together,50425.2,1,0,31-08-2012,41,5,10,1,6,398,8,136,7,5,27,9,1,0,0,0,0,0,0
ID_J5CR2IHN,1961,Graduation,Together,94161.6,0,0,09-04-2014,36,1,10,7,10,439,25,388,104,22,34,4,0,0,0,1,0,0,0
ID_QWMCMJL7,1976,Graduation,Together,67096.8,0,1,29-04-2013,39,4,11,6,8,389,63,364,119,101,232,7,0,0,0,0,0,0,0
ID_O0YRWLHO,1974,Graduation,Widow,50914.8,0,1,11-02-2014,106,2,1,1,3,60,3,6,2,0,4,5,0,0,0,0,0,0,0
ID_KI1YHQ21,1977,PhD,Married,61980.0,0,1,11-05-2014,88,1,4,1,4,157,6,22,2,5,7,5,0,0,0,0,0,0,0
ID_Q5GIW9ZI,1957,2n Cycle,Together,70585.2,0,1,12-10-2013,51,1,9,2,9,518,17,154,19,0,28,6,0,0,0,0,0,0,0
ID_3ZP4TO1H,1979,Graduation,Divorced,66675.59999999999,0,1,05-04-2014,29,1,2,0,3,34,4,9,2,0,2,3,0,0,0,0,0,0,0
ID_3BB0YOCC,1966,Master,Single,42949.2,2,1,06-05-2013,101,2,1,0,3,32,3,5,0,0,3,8,0,0,0,0,0,0,0
ID_FTVU2PJD,1969,Master,Divorced,76609.2,0,1,21-04-2013,71,1,9,3,9,640,18,100,20,7,131,6,0,0,0,0,0,0,0
ID_Q1SIJYWG,1953,PhD,Together,83766.0,0,1,21-01-2014,57,2,6,8,11,755,74,174,13,10,20,2,0,0,0,0,0,0,0
ID_539KIQPQ,1982,PhD,Together,53943.6,0,0,21-12-2012,38,1,7,3,13,733,20,133,11,8,124,6,1,0,0,0,0,0,0
ID_UCM7X6FF,1969,Graduation,Single,68528.4,0,1,24-08-2012,51,7,4,4,8,164,3,120,0,0,137,8,0,1,0,0,1,0,1
ID_4PVHM54L,1967,PhD,Together,78976.8,0,1,02-03-2014,97,3,8,2,10,566,17,113,10,14,35,5,0,0,0,0,0,0,0
ID_DV0RYTGX,1991,Graduation,Single,31314.0,1,0,30-06-2013,84,1,1,0,3,16,10,9,3,1,11,7,0,0,0,0,0,0,0
ID_NMVZLIEF,1975,Graduation,Divorced,47995.2,1,1,22-05-2014,92,1,1,0,2,16,3,3,0,0,1,6,0,0,0,0,0,0,0
ID_YLDV0MVB,1979,Graduation,Married,80427.59999999999,0,0,04-03-2014,100,1,3,7,13,449,47,382,11,8,17,2,0,0,0,0,0,1,0
ID_Y22B0E1U,1973,PhD,Single,49972.8,1,1,09-05-2014,74,2,1,0,3,25,6,4,2,0,2,3,0,0,0,0,0,0,0
ID_GDVXDFI9,1979,Graduation,Single,72238.8,1,2,12-09-2013,56,1,0,0,3,13,4,7,2,0,0,4,0,0,0,0,0,0,0
ID_S7383FW2,1948,Master,Together,79200.0,0,0,20-04-2014,43,1,1,3,5,249,54,270,101,0,45,1,0,0,0,0,0,0,0
ID_ZEECSJGL,1969,Master,Divorced,76609.2,0,1,21-04-2013,71,1,9,3,9,640,18,100,20,7,131,6,0,0,0,0,0,0,0
ID_M8AEW6I5,1981,Graduation,Married,50220.0,1,1,24-12-2012,58,3,3,0,3,58,8,19,2,13,4,8,0,0,0,0,0,0,0
ID_8NNHHDH6,1989,2n Cycle,Single,27997.2,1,0,05-10-2012,104,6,5,1,5,109,23,101,24,15,5,9,0,0,0,0,0,0,0
ID_TTD6FPHP,1956,Graduation,Together,71910.0,0,1,30-11-2012,90,3,9,2,9,478,24,176,19,21,56,6,0,0,0,0,0,0,0
ID_DR6YN4UJ,1971,PhD,Single,69170.4,0,1,09-01-2014,31,3,7,6,6,585,9,58,8,0,27,4,1,0,0,0,0,0,0
ID_CPIBG60X,1965,Graduation,Widow,102744.0,0,0,07-01-2014,75,1,3,6,4,421,49,925,60,107,46,1,0,0,0,0,0,0,1
ID_M1Q3LBT3,1968,Master,Single,71082.0,1,0,12-01-2013,11,3,11,2,12,453,43,469,80,0,91,7,0,0,0,0,0,0,0
ID_J93B5MK6,1948,PhD,Together,87670.8,0,1,31-08-2013,43,1,9,3,13,415,115,420,0,82,71,4,0,0,0,0,0,0,0
ID_IN90VXVT,1973,Graduation,Together,36313.2,1,2,25-09-2012,82,1,0,0,3,13,3,5,0,3,6,8,0,0,0,0,0,0,0
ID_OANF691D,1979,PhD,Married,86590.8,0,0,29-10-2012,69,1,4,6,10,327,56,899,34,40,53,2,0,0,0,0,0,0,0
ID_L0GEPBUN,1977,Graduation,Single,24216.0,0,0,20-02-2013,34,1,2,1,4,23,45,24,15,20,18,7,0,0,0,0,0,0,0
ID_5SMSU8IB,1983,Graduation,Together,73699.2,0,0,08-02-2013,32,1,10,3,10,853,157,323,201,61,78,6,1,0,0,0,0,0,0
ID_EAC6NOOS,1956,PhD,Single,59600.4,0,0,20-08-2012,42,2,5,10,5,1186,29,120,17,13,39,8,1,0,0,0,0,0,1
ID_KDWPBG1S,1958,PhD,Divorced,65084.4,0,1,27-04-2013,55,4,5,2,5,272,6,30,4,0,57,6,0,0,0,0,0,0,0
ID_CU2UHUD8,1956,Graduation,Together,46735.2,0,1,24-10-2013,91,2,3,1,6,121,9,82,6,6,41,5,0,0,0,0,0,0,0
ID_L4BDHB6U,1975,PhD,Together,78768.0,0,1,01-03-2014,81,1,5,1,8,209,10,149,20,15,66,2,0,0,0,0,0,0,0
ID_AOHJ7789,1960,PhD,Married,63424.8,1,1,24-03-2014,50,2,2,1,4,110,3,10,0,1,0,5,0,0,0,0,0,0,0
ID_BVDZRZHQ,1966,2n Cycle,Divorced,72193.2,0,1,23-10-2012,24,3,11,4,8,589,47,212,46,8,177,8,0,0,0,0,0,0,0
ID_A4JNFR1B,1948,Master,Single,110054.4,0,0,17-10-2013,54,0,9,7,11,1281,27,746,94,29,48,3,0,0,1,0,0,0,1
ID_DR2Z8EMO,1979,Graduation,Together,50413.2,1,0,26-03-2013,53,4,3,1,4,136,3,16,2,1,39,8,0,0,0,0,0,0,0
ID_1TREH0TO,1977,Graduation,Married,64030.8,1,1,27-05-2013,11,4,5,1,4,178,7,30,3,6,41,7,0,0,0,0,0,0,0
ID_5OE4M7BY,1975,Master,Together,51621.6,0,1,01-11-2013,53,1,2,2,2,40,7,17,7,6,64,5,0,0,0,0,0,0,0
ID_F6S8FLUR,1982,2n Cycle,Together,90928.8,1,0,02-05-2014,34,1,7,5,8,345,24,134,258,14,56,4,0,0,0,0,0,0,0
ID_WW74P9TN,1950,Master,Widow,61834.8,0,1,07-09-2013,21,2,9,1,5,405,7,35,6,0,22,8,0,0,0,0,0,0,0
ID_1JZ39QQF,1951,Master,Divorced,45664.8,1,1,01-05-2014,31,2,2,0,3,28,5,17,2,1,0,7,0,0,0,0,0,0,0
ID_ZTJZTAD4,1981,Graduation,Together,53956.8,1,1,16-12-2012,42,1,1,0,3,24,4,17,2,0,2,8,0,0,0,0,0,0,0
ID_K7Q97EIG,1987,PhD,Together,41184.0,1,0,16-02-2014,73,1,1,0,2,9,4,9,3,0,0,8,0,0,0,0,0,0,0
ID_T3SIKAXH,1977,2n Cycle,Married,28461.6,1,0,02-09-2013,83,3,3,1,2,11,6,14,15,7,36,7,0,0,0,0,0,0,0
ID_R2J58LDS,1982,2n Cycle,Single,29203.2,1,0,27-08-2012,89,1,1,0,2,6,9,2,8,2,12,7,0,0,0,0,0,0,0
ID_2RNUM01S,1955,2n Cycle,Married,76276.8,0,0,29-01-2014,7,1,10,10,7,774,83,252,15,34,65,6,1,0,0,0,0,0,1
ID_XGPUYDZN,1966,Master,Single,39801.6,0,1,13-10-2012,7,3,2,1,4,85,4,37,0,1,3,7,0,0,0,0,0,0,0
ID_M6ZPTESE,1969,Master,Divorced,76609.2,0,1,21-04-2013,71,1,9,3,9,640,18,100,20,7,131,6,0,0,0,0,0,0,0
ID_AVQOARAT,1972,PhD,Together,59122.8,1,0,15-08-2012,99,3,7,3,12,644,11,166,11,8,58,7,0,0,0,0,0,0,0
ID_D2X8K1PX,1972,PhD,Married,72589.2,0,1,06-09-2013,88,4,6,11,7,642,50,237,12,19,76,5,0,0,0,0,0,0,0
ID_W9O6TL65,1977,Master,Together,55327.2,1,1,11-05-2014,91,1,1,1,2,35,3,8,2,0,14,6,0,0,0,0,0,0,0
ID_ECKHZMW3,1983,Master,Single,90932.4,0,0,04-07-2013,19,1,3,6,11,717,29,538,69,13,80,1,0,1,1,0,0,0,1
ID_LW1TNX9K,1983,PhD,Married,192963.6,0,0,04-08-2012,28,15,0,28,1,60,19,1622,17,3,4,0,0,0,0,0,0,0,0
ID_6S0BAF97,1975,Graduation,Married,51068.4,0,1,29-08-2012,105,4,6,1,4,197,8,53,0,5,15,8,0,0,0,0,0,0,0
ID_EYBCS7QV,1972,Graduation,Married,88429.2,0,1,06-11-2013,65,2,6,2,8,712,24,250,85,43,73,2,1,0,0,0,0,0,0
ID_68EBO0N8,1978,Master,Married,33466.8,1,0,05-07-2013,49,1,1,1,2,19,3,4,0,0,8,6,0,0,0,0,0,0,0
ID_MGOI9510,1992,PhD,Together,82418.4,0,0,06-10-2013,63,1,4,9,10,924,3,505,99,30,45,2,0,0,0,0,0,0,0
ID_7Q2KNSJT,1962,Graduation,Married,95292.0,0,0,29-05-2014,26,1,3,2,5,663,83,483,123,13,13,1,0,0,0,0,0,0,0
ID_8PQ81IYC,1980,Graduation,Single,69044.4,1,0,10-06-2013,90,4,4,3,8,196,59,139,51,8,100,4,0,0,0,0,0,0,0
ID_B3D66SG4,1978,Graduation,Married,36441.6,0,1,07-11-2013,104,2,2,0,3,40,3,13,2,0,2,8,0,0,0,0,0,0,0
ID_UUYE0GZT,1959,Graduation,Together,33704.4,1,1,11-12-2012,84,3,2,2,2,58,11,17,13,0,21,7,0,0,0,0,0,0,0
ID_KWGUZ9PJ,1974,Graduation,Married,30492.0,1,0,31-08-2013,55,1,1,0,4,7,5,4,13,13,4,4,0,0,0,0,0,0,0
ID_W6F598K1,1956,Graduation,Married,80670.0,0,1,26-11-2013,11,3,7,2,11,320,38,322,46,7,143,5,0,0,0,0,0,0,0
ID_P15636RQ,1972,Master,Together,189279.6,1,0,04-06-2013,44,0,1,0,1,44,4,9,2,0,8,1,0,0,0,0,0,0,0
ID_JW7YEUGJ,1958,Graduation,Single,94198.8,0,0,23-11-2013,19,1,11,3,4,917,75,170,47,36,97,4,0,0,1,0,0,0,1
ID_LXOFR677,1971,Master,Married,74246.4,0,1,13-12-2013,88,4,4,4,9,335,8,159,36,27,16,4,0,0,0,0,0,0,0
ID_KELQTR0O,1961,Graduation,Together,53414.4,1,1,30-08-2013,64,2,1,0,3,28,4,6,0,0,2,4,0,0,0,0,0,0,0
ID_7OH8DA96,1959,Master,Single,36627.6,2,1,01-07-2013,7,1,1,0,2,10,3,3,0,0,5,7,0,0,0,0,0,0,0
ID_Y2Z8D40E,1974,Basic,Together,11666.4,1,0,02-10-2012,14,4,3,1,3,11,20,16,6,16,42,8,0,0,0,0,0,0,1
ID_3AIMMTYI,1966,Graduation,Married,71704.8,0,1,01-12-2012,103,3,5,2,6,120,30,44,4,146,139,5,0,0,0,0,0,0,1
ID_0SSBF2OV,1948,Graduation,Together,84385.2,0,0,16-01-2013,13,1,6,5,13,308,26,751,82,26,191,4,0,0,0,0,0,0,1
ID_GGM6UQL7,1966,Graduation,Married,53271.6,1,1,22-08-2013,93,2,1,0,4,29,5,20,2,2,10,4,0,0,0,0,0,0,0
ID_RN7FU7WM,1973,Graduation,Married,26475.6,1,0,08-08-2013,50,2,2,0,3,12,13,13,3,11,11,7,0,0,0,0,0,0,0
ID_XD24X59L,1952,Graduation,Married,85328.4,0,1,17-02-2013,68,2,7,6,13,538,13,217,198,174,195,4,0,0,0,0,0,0,0
ID_R3Q438X2,1975,Graduation,Married,31280.4,1,0,04-11-2013,56,3,3,0,3,27,5,18,0,2,12,8,0,0,0,0,0,0,0
ID_YQRHK957,1984,Graduation,Married,47906.4,1,0,14-02-2013,37,2,3,0,4,34,15,59,19,1,36,8,0,0,0,0,0,0,0
ID_TJZSW5C1,1966,PhD,Together,41076.0,1,1,26-12-2012,79,1,1,0,2,20,3,4,0,0,2,7,0,0,0,0,0,0,0
ID_QESZYZ3U,1973,Master,Married,42769.2,1,0,14-07-2013,18,2,3,1,4,68,6,67,8,9,28,7,0,0,0,0,0,0,1
ID_NXN9YNHU,1986,PhD,Single,36357.6,0,0,19-05-2014,55,1,1,1,3,11,6,12,6,1,0,3,0,0,0,0,0,0,0
ID_DYLCC6M9,1973,2n Cycle,Together,55612.8,0,1,14-12-2012,35,4,7,1,5,238,23,57,8,20,91,7,0,0,0,0,0,0,0
ID_BUZCUS4A,1952,2n Cycle,Married,94196.4,0,0,01-12-2013,51,1,5,7,12,212,29,447,75,0,223,2,0,0,0,1,0,0,0
ID_3FU1TFWQ,1982,2n Cycle,Married,33279.6,1,0,26-08-2013,23,2,2,0,3,5,10,5,26,2,17,7,0,0,0,0,0,0,0
ID_E8WBMX6D,1960,Graduation,Divorced,73500.0,0,1,16-12-2012,56,6,5,2,12,387,141,65,60,26,59,5,0,0,0,0,0,0,0
ID_6H71VFWY,1975,2n Cycle,Together,59602.8,1,0,24-05-2014,104,2,5,1,6,171,8,107,11,8,29,6,0,0,0,0,0,0,0
ID_GOFTI5WC,1966,PhD,Married,83962.8,0,0,27-08-2013,71,1,4,2,6,887,32,514,38,29,44,3,0,0,1,1,0,0,1
ID_Y4YZ1WF3,1974,PhD,YOLO,58118.4,0,1,18-10-2012,10,5,7,1,6,327,6,50,4,3,42,8,0,0,0,0,0,0,1
ID_XOH8HT64,1988,2n Cycle,Single,28596.0,0,0,07-02-2014,10,1,1,0,3,6,11,6,4,8,16,7,0,0,0,0,0,0,0
ID_56VFLIYV,1946,PhD,Married,79015.2,0,0,17-05-2013,75,1,6,3,6,567,84,276,80,40,81,4,0,0,0,0,0,0,0
ID_ZOZER9JJ,1959,Graduation,Married,62251.2,0,0,15-10-2013,95,1,2,2,8,104,30,102,28,48,6,1,0,0,0,0,0,0,0
ID_IW6417VV,1949,Master,Widow,94112.4,0,0,24-10-2012,43,3,3,7,10,977,22,595,180,26,138,3,0,0,0,1,0,0,1
ID_RLOCIZYW,1972,Master,Married,47749.2,0,1,28-03-2013,96,2,3,1,4,90,18,27,13,13,21,7,0,0,0,0,0,0,0
ID_XDEQAHIN,1968,Graduation,Divorced,68563.2,0,0,18-05-2013,25,1,7,5,7,272,143,599,34,12,127,6,0,0,0,0,0,0,1
ID_JS6FY401,1956,Graduation,Widow,95760.0,0,0,23-09-2012,72,1,5,11,5,1065,24,530,32,0,224,3,1,0,1,1,0,0,1
ID_A7OAB3VH,1961,Graduation,Together,85165.2,0,1,21-09-2012,35,7,11,11,5,1006,20,572,93,125,17,7,0,0,0,0,0,0,1
ID_PHSWZ4DT,1985,Graduation,Married,87084.0,0,0,25-04-2014,74,1,4,6,12,279,86,216,151,141,224,1,0,0,0,0,0,0,0
ID_AJ524DQ7,1972,2n Cycle,Together,50439.6,1,1,19-09-2012,102,1,1,0,2,16,4,4,2,0,7,7,0,0,0,0,0,0,0
ID_LQWREIBC,1963,PhD,Single,40102.8,0,1,17-08-2013,83,2,2,0,4,61,3,12,0,0,18,7,0,0,0,0,0,0,0
ID_0BRZG5E3,1978,Graduation,Divorced,99098.4,0,0,07-06-2014,61,1,4,9,7,515,123,550,156,40,241,1,1,0,0,1,0,0,1
ID_QBH4Y5OX,1970,Graduation,Married,78896.4,0,1,07-03-2014,103,4,8,1,6,351,20,48,23,13,13,6,0,1,0,0,0,0,0
ID_RB1NAI5B,1961,Graduation,Together,36608.4,0,0,11-03-2013,36,1,5,1,4,70,39,74,38,20,110,7,0,0,0,0,0,0,0
ID_OFKTNKY8,1961,Master,Married,65036.4,0,1,03-04-2014,23,2,1,3,6,167,9,37,6,13,13,1,0,0,0,0,0,0,0
ID_I8TMJ3P5,1964,Master,Divorced,58465.2,1,1,13-05-2013,57,6,4,2,5,86,21,113,47,13,21,6,0,0,0,0,0,0,0
ID_8KIO9DG1,1958,2n Cycle,Married,63879.6,0,1,18-03-2014,25,1,1,0,3,33,3,9,3,0,0,4,0,0,0,0,0,0,0
ID_IQG3I28W,1956,PhD,Married,27064.8,1,1,03-11-2012,45,4,2,0,4,32,3,10,0,0,4,5,0,0,0,0,0,0,0
ID_MA2YZETR,1974,Master,Divorced,62440.8,1,1,17-05-2013,74,5,4,2,5,151,3,93,7,13,73,7,0,0,0,0,0,0,0
ID_D9Y2Z8S6,1956,2n Cycle,Married,75566.4,0,1,03-08-2012,46,2,7,4,3,318,18,47,20,0,192,6,0,0,0,0,0,0,1
ID_6REY6C46,1975,PhD,Together,36421.2,1,0,06-06-2013,26,1,3,0,2,19,3,24,3,3,2,9,0,0,0,0,0,0,1
ID_VIB0KQSB,1972,Master,Married,45835.2,1,1,18-04-2014,27,3,2,0,4,35,3,11,0,0,3,5,0,0,0,0,0,0,0
ID_W7BRBP8D,1975,Graduation,Together,40308.0,2,1,03-11-2013,72,1,1,0,2,9,3,2,0,0,2,7,0,0,0,0,0,0,0
ID_NAROZ9FP,1950,Master,Married,75414.0,1,1,01-10-2012,10,11,3,4,10,1104,3,45,0,0,34,8,0,1,0,0,0,0,0
ID_AZCKZMYE,1972,Master,Single,43476.0,1,0,17-10-2013,24,1,2,0,4,19,5,30,8,2,3,5,0,0,0,0,0,0,0
ID_OT9QWMGQ,1992,2n Cycle,Together,24231.6,0,0,28-11-2012,25,1,1,1,4,13,11,22,24,11,9,4,0,0,0,0,0,0,0
ID_Y8ZPKMG0,1959,2n Cycle,Together,31788.0,0,0,22-09-2012,99,2,3,1,5,50,50,52,21,20,25,6,0,0,0,0,0,0,0
ID_WYXABAY7,1976,PhD,Married,54603.6,1,0,25-09-2013,61,1,3,1,4,102,7,44,6,1,18,5,0,0,0,0,0,0,0
ID_K93NX5M1,1957,Graduation,Together,76908.0,0,1,07-08-2013,15,1,6,9,4,321,61,161,76,51,135,5,0,0,0,0,0,0,1
ID_KTIY1ZIL,1970,Basic,Together,26868.0,0,0,21-10-2013,56,1,1,0,2,5,4,4,15,1,5,7,0,0,0,0,0,0,0
ID_7FART1JU,1973,Graduation,Single,29714.4,1,0,10-02-2014,23,3,3,1,2,11,13,12,3,15,40,8,1,0,0,0,0,0,1
ID_DIQ6032R,1974,PhD,Single,58118.4,0,1,18-10-2012,10,5,7,1,6,327,6,50,4,3,42,8,0,0,0,0,0,0,1
ID_Z5BPZFKB,1951,Graduation,Together,73086.0,0,1,05-12-2013,34,2,3,3,7,213,20,76,36,17,38,2,0,0,0,0,0,0,0
ID_4UZ0EA12,1973,PhD,Married,53190.0,0,1,07-03-2013,76,4,8,2,7,521,3,21,0,0,5,8,0,1,0,0,0,0,0
ID_UKFILOWG,1979,2n Cycle,Single,44370.0,1,0,28-12-2013,57,1,1,0,3,15,9,11,0,4,2,7,0,0,0,0,0,0,0
ID_X3H2CUPF,1984,Graduation,Together,43290.0,1,0,09-12-2013,61,1,2,0,4,51,3,30,12,1,30,6,0,0,0,0,0,0,0
ID_85THZSAA,1971,Master,Married,52990.8,1,0,17-06-2014,92,4,4,1,6,172,5,62,24,13,7,5,0,0,0,0,0,0,0
ID_5ONAEPTX,1949,PhD,Together,56017.2,0,2,08-10-2013,59,2,4,6,4,274,18,69,15,19,38,5,0,0,0,0,0,0,0
ID_L5WGPSXH,1965,Graduation,Married,51027.6,0,0,23-04-2014,103,1,1,1,4,19,39,11,3,26,35,2,0,0,0,0,0,0,0
ID_1I9JGSBV,1979,Master,Together,102885.6,0,0,23-01-2014,48,1,3,6,11,918,29,376,17,26,13,1,0,1,1,0,0,0,0
ID_SDXP01ID,1952,Master,Together,71262.0,1,1,28-04-2013,92,2,3,1,4,140,3,10,0,4,36,5,0,0,0,0,0,0,0
ID_FDXZIZDS,1961,Graduation,Together,76057.2,0,1,05-10-2012,85,4,4,5,13,576,53,142,33,50,159,2,0,0,0,0,0,0,0
ID_TGA4GXCO,1972,Graduation,Divorced,30981.6,1,0,18-10-2012,58,1,0,1,2,10,5,8,2,2,9,7,0,0,0,0,0,0,0
ID_ZKXIWC7H,1951,PhD,Widow,67861.2,1,1,07-05-2014,55,3,2,1,4,72,7,32,17,2,16,4,0,0,0,0,0,0,0
ID_UJFM6OUB,1970,Graduation,Married,16854.0,1,0,26-01-2014,31,1,1,0,3,16,3,5,2,1,1,7,0,0,0,0,0,0,0
ID_RMMUR5EE,1958,Master,Together,81777.59999999999,0,0,31-08-2013,93,1,4,4,6,394,69,408,37,57,85,2,0,0,0,0,0,0,0
ID_VVUTF34C,1959,2n Cycle,Single,90410.4,0,1,06-05-2013,45,1,5,2,10,209,100,97,21,118,26,4,0,0,0,0,0,0,0
ID_XQH1QBOE,1976,Graduation,Married,28748.4,1,0,28-10-2012,54,1,2,0,3,7,4,18,20,11,16,6,0,0,0,0,0,0,1
ID_9L6062WC,1989,2n Cycle,Married,27997.2,1,0,04-09-2012,99,2,3,0,3,10,39,7,0,10,45,8,0,0,0,0,0,0,0
ID_0QW2B4V5,1979,Graduation,Married,68535.59999999999,1,1,06-02-2013,52,6,4,1,5,187,7,33,0,2,42,7,0,0,0,0,0,0,0
ID_OUO4FRG9,1959,Graduation,Married,80720.4,0,1,13-05-2014,7,1,3,2,5,139,14,59,15,2,30,2,0,0,0,0,0,0,0
ID_4EYJEB30,1953,Master,Single,10584.0,1,1,22-03-2013,59,4,3,0,3,17,3,13,4,2,4,8,0,0,0,0,0,0,0
ID_BA6GG1CJ,1967,PhD,Single,56080.8,1,2,21-10-2013,93,4,3,2,3,105,4,39,6,1,76,6,1,0,0,0,0,0,0
ID_UN76655O,1953,Graduation,Together,40888.8,1,1,13-07-2013,76,5,3,3,3,140,4,41,10,1,67,6,1,0,0,0,0,0,0
ID_YNJ57K31,1971,PhD,Single,38763.6,0,1,08-03-2014,70,2,1,0,4,40,3,2,0,0,2,5,0,0,0,0,0,0,0
ID_3U7EPQRP,1957,Graduation,Together,65340.0,1,1,14-09-2012,7,12,9,2,8,459,3,171,8,19,32,8,0,0,0,0,0,0,0
ID_XMKPN30W,1976,Basic,Married,36961.2,0,1,26-10-2012,30,2,1,0,3,13,7,5,15,2,11,7,0,0,0,0,0,0,0
ID_A2HYMKDV,1975,PhD,Married,74300.4,1,1,20-11-2013,90,1,2,0,4,51,7,36,2,2,1,5,0,0,0,0,0,0,0
ID_4WNLHAYX,1955,Graduation,Married,96080.4,0,0,19-09-2013,89,1,4,6,6,524,20,813,27,173,51,2,0,0,1,0,0,0,0
ID_P88LXA74,1972,Graduation,Together,19951.2,2,0,15-01-2014,83,3,3,0,3,13,6,22,21,1,13,9,0,0,0,0,0,0,0
ID_CMSVR6MR,1978,Graduation,Married,89982.0,0,0,11-09-2012,15,1,3,6,7,592,54,898,247,0,86,2,0,0,0,0,0,0,0
ID_SF5U2A6G,1957,2n Cycle,Divorced,37674.0,1,1,23-03-2013,87,4,2,1,3,28,4,25,0,8,7,6,0,0,0,0,0,0,0
ID_A65OXW2O,1986,Master,Married,23412.0,2,0,04-09-2013,70,2,1,0,3,14,3,7,3,4,7,7,0,0,0,0,0,0,0
ID_TVYRIEAW,1979,Graduation,Divorced,76431.59999999999,0,1,14-10-2013,70,3,11,6,9,592,46,337,42,87,54,6,0,0,0,0,0,0,0
ID_05460BAL,1957,Graduation,Married,85669.2,0,1,29-03-2013,57,5,6,5,12,341,126,274,46,123,141,3,0,0,0,0,0,0,0
ID_V4A5DJ8I,1984,Graduation,Married,47906.4,1,0,14-02-2013,37,2,3,0,4,34,15,59,19,1,36,8,0,0,0,0,0,0,0
ID_JCQL5SS1,1967,Graduation,Together,98912.4,0,0,12-03-2014,42,1,3,5,12,487,150,509,104,107,107,1,0,0,1,0,0,0,0
ID_CLO6OYE7,1953,Graduation,Divorced,74802.0,0,1,23-05-2013,94,2,3,3,13,248,134,217,85,6,26,2,0,0,0,0,0,0,0
ID_MGIZ0S7D,1966,Graduation,Together,62540.4,0,1,16-08-2012,62,2,5,2,4,117,13,107,30,0,20,7,0,0,0,0,0,0,0
ID_U894G06H,1972,Graduation,Married,63496.8,0,1,07-01-2013,39,2,7,3,3,259,13,44,30,10,227,7,1,0,0,0,0,0,0
ID_6JPHM43V,1975,Graduation,Together,99774.0,0,0,22-09-2012,21,1,5,9,11,782,38,731,39,137,114,2,0,0,1,0,0,0,1
ID_D5HHS4TI,1969,Graduation,Together,41899.2,2,0,15-05-2013,96,4,5,1,3,56,26,82,33,0,42,9,0,0,0,0,0,0,0
ID_FO1B6CO7,1973,Graduation,Married,93577.2,1,0,26-05-2013,85,3,7,4,7,143,123,204,16,126,60,5,0,0,0,0,0,0,0
ID_95SSGXDY,1975,PhD,Married,55648.8,0,1,17-03-2014,8,3,7,1,7,413,3,21,0,0,17,8,0,1,0,1,0,0,1
ID_6SSCBY0N,1988,Graduation,Married,90952.8,0,0,24-12-2013,40,1,7,5,12,759,163,625,63,32,48,3,0,0,0,1,0,0,0
ID_PQ6VUWBP,1949,PhD,Together,91368.0,0,0,13-05-2014,64,1,5,9,6,591,69,653,17,0,26,2,0,0,0,0,0,0,0
ID_LB51PTMP,1955,Graduation,Single,55612.8,1,1,08-03-2014,45,2,1,1,2,16,4,6,2,1,6,5,0,0,0,0,0,0,0
ID_JT1ZC05L,1962,Graduation,Single,55125.6,0,0,03-11-2013,53,2,8,4,6,278,14,178,62,83,29,6,0,0,0,0,0,0,0
ID_BZBQB2MW,1955,Graduation,Divorced,60002.4,0,1,17-06-2013,28,2,8,2,7,448,8,71,21,16,82,7,0,0,0,0,0,0,0
ID_X4DXPLPR,1972,Graduation,Single,27364.8,1,0,31-07-2013,82,1,2,0,2,19,4,7,2,1,1,9,0,0,0,0,0,0,0
ID_3F6OD7CA,1971,Graduation,Single,24704.4,1,0,11-05-2014,46,1,1,1,2,7,6,6,4,1,9,7,0,0,0,0,0,0,0
ID_R7HEESW6,1984,PhD,Single,104625.6,0,0,03-06-2013,80,1,10,2,6,915,114,724,49,74,55,3,0,0,0,0,0,0,1
ID_3TAI79CO,1962,Graduation,Together,77112.0,0,0,11-01-2013,8,1,4,5,4,544,172,816,20,0,30,3,0,0,0,0,0,0,1
