ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
13389,Laptops,Apple,431.1328883235301,25,0,15,3,0
13390,Laptops,Other Brands,2646.376597353513,44,1,8,5,1
13391,Headphones,Sony,1646.7933791016917,29,0,9,3,0
13392,Headphones,Sony,2743.7226491999477,27,1,12,5,1
13393,Laptops,Other Brands,457.99096576529064,58,0,6,4,1
13394,Smart Watches,Other Brands,427.7227701563291,57,1,1,1,1
13395,Tablets,Other Brands,1767.8081206826982,57,1,15,2,1
13396,Smart Watches,Sony,2246.739913948959,28,0,1,1,0
13397,Laptops,HP,2376.324080246557,50,1,6,5,1
13398,Smartphones,Sony,779.3070381195133,36,0,14,1,0
13399,Laptops,HP,731.6421350744711,35,1,17,1,1
13400,Tablets,Samsung,1841.192565642534,48,0,4,1,0
13401,Smartphones,HP,855.3052623275917,44,1,15,1,1
13402,Tablets,Samsung,658.3724518332687,38,0,5,1,0
13403,Headphones,Samsung,268.05938589764366,26,1,8,3,0
13404,Headphones,HP,1918.6448273723104,29,1,7,4,1
13405,Tablets,Samsung,1250.7464462341577,32,0,5,4,1
13406,Headphones,HP,1169.190105706121,31,1,14,5,1
13407,Headphones,Other Brands,2097.1774997097014,36,1,11,4,1
13408,Headphones,HP,465.9109244959715,66,1,10,1,1
13409,Smart Watches,Apple,1248.8382435304868,23,0,1,4,0
13410,Tablets,Samsung,2620.5049974540307,51,1,1,3,1
13411,Laptops,HP,2633.922325076461,57,0,10,1,0
13412,Headphones,Sony,2274.8350658311615,68,1,11,5,1
13413,Tablets,Sony,1792.4392685813684,66,0,14,3,0
13414,Smart Watches,Other Brands,2805.2086040536597,28,1,19,4,1
13415,Smartphones,Other Brands,2574.691095100631,57,0,14,5,1
13416,Headphones,Other Brands,2934.0836159178125,23,1,5,4,1
13417,Smartphones,HP,1663.5262373805394,23,1,5,3,0
13418,Smart Watches,HP,948.9570826582709,65,0,16,5,1
13419,Smartphones,Other Brands,2016.824511719446,67,0,15,1,0
13420,Headphones,Apple,1167.1441364679645,53,0,16,4,1
13421,Smart Watches,Apple,1534.49664414332,36,1,3,3,1
13422,Headphones,HP,584.4760504049666,36,1,10,1,1
13423,Smartphones,Sony,1944.6451954221816,23,1,4,2,0
13424,Smart Watches,Apple,2452.8622294495076,65,0,12,1,0
13425,Laptops,Sony,1086.2149680837492,61,0,1,5,1
13426,Smart Watches,HP,1749.3264220459391,23,0,4,4,0
13427,Laptops,Sony,2663.454156224762,29,0,19,5,0
13428,Laptops,HP,1687.294686592532,19,0,8,4,0
13429,Smartphones,HP,591.0617328056792,63,1,15,3,1
13430,Laptops,HP,1841.009430937438,20,0,9,3,0
13431,Laptops,HP,1009.3108431283877,37,1,3,1,1
13432,Tablets,Sony,2161.0958368276374,42,0,13,2,0
13433,Smart Watches,Sony,2035.885859531701,43,1,14,5,1
13434,Headphones,Samsung,2233.3497765464786,52,0,19,1,0
13435,Smart Watches,HP,117.25400315451608,58,1,4,1,1
13436,Smart Watches,Other Brands,1641.3932001003277,59,1,5,4,1
13437,Laptops,HP,1226.5933697757314,61,0,7,3,0
13438,Headphones,HP,2307.0029692094,24,0,13,3,0
13439,Headphones,Apple,2492.3507232772668,61,1,13,4,1
13440,Headphones,HP,1635.3264953794219,30,1,16,2,0
13441,Tablets,Other Brands,2106.402255412164,28,0,19,2,0
13442,Smart Watches,Samsung,2474.7322263293227,43,0,3,2,0
13443,Laptops,Sony,1636.9602257147085,69,1,9,2,1
13444,Tablets,Sony,2355.466615046359,69,0,16,5,1
13445,Tablets,HP,1693.4568472814549,28,1,18,3,0
13446,Tablets,Apple,1543.8771453820557,43,1,13,3,1
13447,Tablets,Sony,1948.1569667950466,35,0,15,4,1
13448,Laptops,Other Brands,1559.4375049160133,18,1,15,4,1
13449,Smart Watches,HP,2295.373308723703,63,0,14,5,1
13450,Headphones,Other Brands,2806.258962493445,32,1,9,2,1
13451,Smartphones,Sony,375.12320252795416,24,0,7,2,0
13452,Laptops,Apple,1569.816850980241,49,1,14,2,1
13453,Tablets,Sony,881.5450598161281,65,1,11,5,1
13454,Laptops,Sony,640.2572334763144,22,1,9,3,0
13455,Tablets,HP,1326.2966562909307,57,1,16,2,1
13456,Laptops,Other Brands,1096.3110882053916,22,0,19,3,0
13457,Smart Watches,Sony,1617.6550129782286,29,0,2,4,0
13458,Smartphones,Apple,182.13059056830062,41,0,12,5,1
13459,Laptops,Sony,1666.1118724108512,30,0,15,2,0
13460,Headphones,Other Brands,1120.4542533700665,43,0,2,4,1
13461,Smart Watches,Samsung,2809.837722556829,62,0,16,2,0
13462,Headphones,Other Brands,907.3690650639901,57,1,8,5,1
13463,Laptops,Other Brands,2188.2127816704533,34,1,16,4,1
13464,Headphones,Sony,2328.95069145817,65,0,11,4,1
13465,Smartphones,Sony,476.4692118837131,31,1,7,3,1
13466,Tablets,Apple,2644.0704164194676,18,0,4,4,0
13467,Smartphones,Other Brands,1451.3672812356215,37,1,10,1,1
13468,Tablets,Other Brands,1521.8008690733313,18,1,19,5,1
13469,Tablets,Other Brands,746.2140476409386,40,0,7,3,0
13470,Smart Watches,HP,694.1461651284015,58,1,6,5,1
13471,Tablets,Sony,564.7535573333662,55,0,18,2,0
13472,Laptops,HP,1749.5361233391848,20,0,19,1,0
13473,Laptops,Sony,1576.7363417764873,43,0,16,3,0
13474,Smart Watches,Sony,2575.6252035187013,53,1,11,2,1
13475,Headphones,Samsung,1674.759998864463,60,0,17,3,0
13476,Laptops,HP,1302.397680725895,64,1,7,5,1
13477,Tablets,Sony,2920.761976703852,54,0,4,2,0
13478,Smart Watches,Apple,2707.5991422444376,49,1,1,4,1
13479,Headphones,HP,2705.982428588938,53,1,6,5,1
13480,Headphones,Apple,1581.4150724054984,28,1,12,1,0
13481,Smart Watches,Samsung,2686.439680127427,60,1,14,2,1
13482,Tablets,Sony,1231.5088844430502,24,0,3,2,0
13483,Laptops,Other Brands,489.3456947263692,34,0,5,3,0
13484,Laptops,Samsung,1165.5701061133423,55,1,12,4,1
13485,Headphones,Samsung,2889.118827188786,33,0,13,1,0
13486,Tablets,Apple,1395.0466389472022,67,1,11,4,1
13487,Headphones,Apple,2457.8360904586143,64,1,17,1,1
13488,Tablets,Other Brands,2636.730488936604,52,1,16,1,1
13489,Laptops,Apple,1185.4590700120862,42,0,10,2,0
13490,Smartphones,HP,1102.0702149689273,29,0,9,2,0
13491,Tablets,Apple,197.22701028956303,36,1,10,5,1
13492,Tablets,Apple,2771.912598698015,27,1,12,3,0
13493,Smartphones,HP,1248.1535864429395,43,0,15,4,1
13494,Tablets,HP,596.0777868120347,54,1,1,1,1
13495,Tablets,Other Brands,1989.4268654435186,51,1,1,4,1
13496,Laptops,Samsung,2271.565659770181,29,0,15,1,0
13497,Laptops,Samsung,2582.3597962089757,20,0,11,4,0
13498,Laptops,Other Brands,445.9487067677282,28,0,2,5,0
13499,Smartphones,Sony,1672.4363276596655,45,1,13,5,1
13500,Smart Watches,Other Brands,2052.5750566300267,50,0,7,3,0
13501,Tablets,Apple,1804.0604089366793,37,1,11,5,1
13502,Laptops,HP,1587.167222515164,27,0,8,1,0
13503,Smartphones,Sony,1613.9554205450213,64,0,14,5,1
13504,Headphones,Other Brands,1657.4842374225102,69,0,5,2,0
13505,Smartphones,Sony,2823.933328844276,54,0,17,1,0
13506,Tablets,Apple,973.0722286839166,24,0,15,5,0
13507,Laptops,Samsung,2968.76334900911,38,0,10,3,0
13508,Smart Watches,Samsung,632.2422972928501,26,0,18,1,0
13509,Tablets,Other Brands,1428.9843239392408,65,1,7,1,1
13510,Smartphones,Apple,2636.6877225109415,57,1,12,3,1
13511,Smart Watches,Apple,1434.5438530405027,43,0,13,1,0
13512,Smartphones,Samsung,2612.835001516349,19,1,2,5,1
13513,Laptops,Samsung,1361.0457095962388,38,0,18,3,0
13514,Smartphones,Sony,2834.750834319399,31,1,11,4,1
13515,Headphones,Other Brands,2044.0351063608068,28,1,19,3,0
13516,Laptops,HP,2935.469933534672,54,1,17,1,1
13517,Headphones,Apple,2871.9553453142585,53,1,19,1,1
13518,Smartphones,Samsung,327.9289406412896,54,0,7,2,0
13519,Headphones,Sony,1615.3985641196516,53,1,3,3,1
13520,Smart Watches,Apple,289.5681867226176,46,1,3,4,1
13521,Headphones,Apple,797.3261968332612,62,0,14,2,0
13522,Laptops,Samsung,1214.01960345712,29,0,3,4,0
13523,Smart Watches,Sony,625.6196901007459,46,0,13,2,0
13524,Headphones,Apple,1826.4923685061178,44,1,9,3,1
13525,Headphones,HP,2313.460881382285,49,0,15,2,0
13526,Smart Watches,HP,2375.2039754571288,31,1,17,4,1
13527,Smartphones,HP,671.6883735337088,21,1,1,3,0
13528,Tablets,Samsung,2313.50645108507,38,0,6,3,0
13529,Smart Watches,Samsung,2952.2761610313446,37,1,16,2,1
13530,Headphones,Samsung,2909.2032265925213,60,1,5,5,1
13531,Smart Watches,Sony,1196.1582332903822,60,1,4,3,1
13532,Tablets,Sony,2117.367379369445,20,1,6,5,1
13533,Tablets,Apple,513.9807180293776,30,0,3,5,0
13534,Smartphones,Apple,549.0514672469435,69,0,16,5,1
13535,Tablets,Sony,847.8713816676205,51,0,3,5,1
13536,Laptops,Apple,1147.0679319819199,47,0,18,5,1
13537,Smartphones,Apple,2268.187845746093,25,1,13,3,0
13538,Headphones,Other Brands,2869.727165239907,52,0,11,4,1
13539,Laptops,Apple,1159.2380724355905,54,0,4,3,0
13540,Headphones,Samsung,574.9297586483851,23,0,10,2,0
13541,Smartphones,Samsung,884.2276135959453,45,0,3,3,0
13542,Tablets,Sony,106.23979406636902,25,1,2,3,0
13543,Headphones,Other Brands,334.90625187231194,43,1,13,3,1
13544,Smartphones,HP,555.6795127056499,34,0,16,1,0
13545,Smart Watches,Other Brands,2078.370972783695,29,0,10,1,0
13546,Smart Watches,Apple,228.4740208150898,39,1,19,1,1
13547,Laptops,HP,1666.127468880747,62,1,15,3,1
13548,Headphones,Apple,434.0167739190152,30,1,5,1,0
13549,Headphones,HP,2334.143417782869,52,1,8,2,1
13550,Headphones,Samsung,779.5479195024396,64,0,10,2,0
13551,Tablets,Apple,2089.900477809937,27,0,12,1,0
13552,Smartphones,Other Brands,1672.2684148985606,33,1,3,3,1
13553,Smartphones,Other Brands,1755.2985903594124,26,1,9,4,1
13554,Smartphones,Samsung,2676.9202496414746,31,0,10,4,1
13555,Laptops,Samsung,2349.778398694199,33,0,13,3,0
13556,Smartphones,Apple,475.4841488296589,28,0,2,5,0
13557,Headphones,Samsung,2806.3920855249557,19,1,2,3,0
13558,Smartphones,Samsung,2091.0398161881258,20,1,17,2,0
13559,Smartphones,Other Brands,2207.36781882353,52,0,4,5,1
13560,Smart Watches,Samsung,1988.9169591812847,18,1,7,4,1
13561,Laptops,Samsung,1483.5634380673823,41,1,3,1,1
13562,Smartphones,Samsung,2595.0297695598956,54,0,13,5,1
13563,Smart Watches,Apple,1107.3751564965687,25,1,14,1,0
13564,Laptops,Sony,2176.5132642961275,62,0,18,1,0
13565,Laptops,HP,2251.1643739484143,39,0,13,5,1
13566,Laptops,Sony,1208.6634271299074,21,0,11,2,0
13567,Smart Watches,Apple,1711.2020521687314,35,1,2,5,1
13568,Laptops,HP,2860.785753499161,33,0,9,1,0
13569,Laptops,Sony,1702.274757482555,62,1,11,4,1
13570,Smart Watches,Other Brands,710.1512977999553,31,1,6,5,1
13571,Smart Watches,Apple,115.14065004954413,28,1,10,4,1
13572,Laptops,Sony,2244.0358547957194,43,1,19,4,1
13573,Laptops,Other Brands,2066.703395958056,18,0,13,3,0
13574,Headphones,HP,401.2362656196402,55,0,17,3,0
13575,Tablets,Apple,1381.415270732214,47,0,12,4,1
13576,Smart Watches,Other Brands,555.0426305106075,42,1,8,5,1
13577,Tablets,Samsung,474.3568949506357,46,0,3,2,0
13578,Smart Watches,Other Brands,125.67001033812471,19,0,8,1,0
13579,Tablets,HP,1193.8581896149155,22,1,7,1,0
13580,Laptops,Other Brands,452.52560984927715,66,1,19,2,1
13581,Smart Watches,Samsung,2363.2875062151393,47,1,11,1,1
13582,Smartphones,Samsung,511.7683696592861,55,1,14,2,1
13583,Headphones,Apple,353.3946508004524,51,1,5,2,1
13584,Tablets,Apple,2272.554207304181,23,1,17,1,0
13585,Tablets,Samsung,1477.6528066157045,57,1,16,5,1
13586,Laptops,Sony,2671.742312492471,18,0,19,3,0
13587,Smart Watches,Other Brands,123.56385530366579,53,0,8,5,1
13588,Headphones,Sony,2050.396287530619,33,1,11,2,1
13589,Tablets,Apple,902.6715032011492,64,1,12,4,1
13590,Smart Watches,HP,2125.235993812694,42,0,5,4,1
13591,Laptops,Apple,590.3545598470148,47,1,2,2,1
13592,Smartphones,Sony,443.1749140791065,49,0,14,5,1
13593,Headphones,Other Brands,1798.5805216269991,20,0,5,1,0
13594,Laptops,Sony,1793.5380797723003,40,1,10,3,1
13595,Smartphones,Sony,1600.5760035100966,49,1,12,5,1
13596,Laptops,HP,107.33824209901303,33,0,14,1,0
13597,Smartphones,Apple,1505.997094501324,41,1,10,1,1
13598,Smartphones,HP,885.8987987880619,60,0,16,3,0
13599,Tablets,Samsung,1012.6336948461743,66,1,13,2,1
13600,Headphones,Sony,440.2921757882841,31,0,3,3,0
13601,Smart Watches,Sony,1146.3189931060115,58,0,2,4,1
13602,Tablets,Samsung,484.90899522146213,32,0,7,5,1
13603,Smartphones,Sony,117.36814418626783,40,1,18,1,1
13604,Tablets,Other Brands,1986.0328923734457,63,0,15,1,0
13605,Smart Watches,Samsung,1965.301698221521,27,1,16,3,0
13606,Headphones,HP,1389.7388369536638,19,0,3,5,0
13607,Headphones,HP,1125.512232723723,62,1,9,4,1
13608,Smart Watches,Samsung,2880.581709807611,51,0,12,3,0
13609,Tablets,Samsung,2077.5887985174577,41,1,17,1,1
13610,Smart Watches,Other Brands,373.21587111634256,67,0,13,3,0
13611,Smart Watches,HP,2639.2484182917306,34,0,11,3,0
13612,Tablets,Sony,2429.853939816024,37,1,9,5,1
13613,Smartphones,Samsung,603.2729414794942,29,1,17,2,0
13614,Tablets,HP,278.8616833805513,42,1,14,4,1
13615,Laptops,HP,2513.605056470257,53,1,7,4,1
13616,Headphones,HP,2764.0687124610686,43,1,1,5,1
13617,Laptops,Other Brands,1623.2195444111615,29,0,11,3,0
13618,Smart Watches,Sony,533.432960401849,27,1,3,5,1
13619,Smart Watches,Sony,2953.8887013249755,24,0,3,5,0
13620,Laptops,Samsung,1577.3852011389436,24,0,18,2,0
13621,Smart Watches,Samsung,1289.3884301966148,46,1,15,1,1
13622,Headphones,Sony,746.8179647107415,61,0,17,4,1
13623,Tablets,Sony,1805.789198788607,52,1,4,4,1
13624,Smartphones,Apple,1266.8821671569112,63,1,12,5,1
13625,Smart Watches,Other Brands,321.6942697259165,41,1,10,1,1
13626,Smart Watches,Samsung,853.5968584577896,27,0,9,4,0
13627,Smart Watches,Samsung,2959.948111929128,20,0,2,3,0
13628,Smartphones,Other Brands,2065.28967326375,34,1,16,5,1
13629,Smart Watches,HP,2679.6245330290735,42,1,3,2,1
13630,Smartphones,Apple,2788.696916023318,68,1,16,3,1
13631,Tablets,Sony,2243.2942283631173,33,1,9,5,1
13632,Headphones,HP,2525.6486012080322,21,1,8,5,1
13633,Laptops,Sony,2408.8959078789303,19,0,5,2,0
13634,Laptops,Sony,282.1101150891225,47,1,2,4,1
13635,Smartphones,Sony,2702.77937777322,31,0,10,4,1
13636,Headphones,Samsung,411.8826216413871,18,0,7,1,0
13637,Laptops,Other Brands,1749.6073590475169,19,1,10,2,0
13638,Smartphones,Sony,192.89068886527576,65,0,18,1,0
13639,Smartphones,Samsung,1445.8689545693417,47,1,3,1,1
13640,Headphones,HP,2126.1640811574825,27,0,14,3,0
13641,Smartphones,Apple,322.3837780450665,19,0,8,3,0
13642,Laptops,Sony,1331.2663387822904,56,0,10,3,0
13643,Smart Watches,Sony,952.1484019818777,67,0,9,3,0
13644,Tablets,Sony,908.9693653725265,47,0,6,5,1
13645,Tablets,HP,2212.0132274328953,43,1,1,2,1
13646,Smart Watches,Sony,399.5919141643879,55,0,12,4,1
13647,Smart Watches,Apple,1253.5337960505497,47,0,18,3,0
13648,Laptops,Sony,781.9039887205896,65,0,16,2,0
13649,Smart Watches,Sony,634.344733744636,22,0,8,1,0
13650,Smartphones,HP,2371.6604996515453,33,1,2,2,1
13651,Laptops,Other Brands,2077.6308974351773,66,0,16,3,0
13652,Tablets,Sony,443.04338746646664,38,0,4,2,0
13653,Smartphones,Sony,396.45043649535484,55,1,17,2,1
13654,Headphones,HP,390.54894859335593,45,1,19,1,1
13655,Smart Watches,Samsung,2908.9686278749455,43,1,12,2,1
13656,Smart Watches,Other Brands,1558.308689629057,53,0,19,2,0
13657,Smart Watches,Other Brands,2011.4994969184581,22,1,17,1,0
13658,Headphones,HP,2035.4451671329177,42,0,6,4,1
13659,Tablets,HP,2136.340988980743,26,0,3,4,0
13660,Smartphones,Other Brands,779.1507632918489,18,1,2,3,0
13661,Smart Watches,HP,2434.2421225328108,41,0,4,4,1
13662,Laptops,Sony,945.1821674757574,24,1,1,3,0
13663,Smartphones,Samsung,1102.9986593907943,62,0,1,4,1
13664,Tablets,Samsung,251.45572191209803,64,0,15,2,0
13665,Smart Watches,HP,2343.2597824489417,25,0,18,5,0
13666,Tablets,Other Brands,340.5179544288286,52,0,8,5,1
13667,Tablets,Apple,1449.509255790402,56,0,10,1,0
13668,Headphones,Apple,953.3475588108066,19,1,9,5,1
13669,Smartphones,Samsung,1702.3895563396104,34,0,4,2,0
13670,Headphones,Sony,1834.4095854772318,39,0,15,5,1
13671,Smartphones,Other Brands,1231.3363184328277,63,0,2,3,0
13672,Smart Watches,HP,1959.6071084056352,45,0,9,1,0
13673,Tablets,Apple,2513.1137347180374,29,1,17,1,0
13674,Headphones,Apple,1360.9614970131845,61,1,7,4,1
13675,Headphones,Other Brands,2779.87086862163,28,1,5,3,0
13676,Laptops,Apple,2239.058287957187,19,0,3,2,0
13677,Smartphones,Samsung,963.5702279666045,58,1,11,2,1
13678,Smartphones,HP,2054.749806247621,32,1,8,2,1
13679,Laptops,Apple,382.7838918538829,43,0,8,4,1
13680,Tablets,Sony,1580.7843519658372,31,1,2,2,1
13681,Smart Watches,HP,2153.2493705012157,41,0,5,5,1
13682,Smart Watches,Sony,2937.7363230619358,60,1,3,1,1
13683,Headphones,Apple,1448.9023117969946,29,1,4,3,0
13684,Laptops,Sony,503.7017318489449,26,0,12,2,0
13685,Smartphones,HP,358.90601856569975,61,0,11,3,0
13686,Tablets,Sony,649.9961908791403,18,0,5,4,0
13687,Headphones,Samsung,2328.737940576972,48,1,3,3,1
13688,Headphones,HP,929.2823989502209,33,0,18,2,0
13689,Smart Watches,HP,249.65743902446482,28,1,2,1,0
13690,Smartphones,Sony,1557.6053016193857,57,1,11,3,1
13691,Smartphones,HP,1496.3043037825732,46,1,18,5,1
13692,Tablets,Other Brands,1488.8873886994068,37,1,19,5,1
13693,Laptops,Other Brands,904.7539956110319,31,1,13,3,1
13694,Smart Watches,Other Brands,1273.0982165163107,37,1,15,3,1
13695,Headphones,Sony,2209.540344841338,26,1,7,2,0
13696,Smart Watches,Samsung,1937.8204788959272,34,0,13,3,0
13697,Headphones,Samsung,2066.2584568908273,59,1,16,4,1
13698,Headphones,Samsung,1328.2720991461003,55,1,6,5,1
13699,Smartphones,HP,1031.2653157808081,63,1,8,1,1
13700,Tablets,Samsung,932.5683489397281,66,0,7,2,0
13701,Tablets,Other Brands,1361.781988756823,38,0,15,3,0
13702,Smartphones,Sony,1839.7139021312767,30,0,17,2,0
13703,Smart Watches,Sony,2801.0316983905936,35,1,3,5,1
13704,Smartphones,Apple,962.6136687870596,65,1,10,4,1
13705,Smart Watches,Sony,1476.6179872437115,29,1,14,3,0
13706,Headphones,Samsung,560.7907915760927,39,1,19,1,1
13707,Smartphones,Sony,2350.7237787574027,68,0,10,1,0
13708,Headphones,HP,1372.6596150642665,69,0,7,3,0
13709,Headphones,Sony,594.1892173717279,64,1,2,2,1
13710,Smart Watches,Sony,393.32057251422344,57,1,7,2,1
13711,Smart Watches,Sony,2754.2622506275043,36,1,5,1,1
13712,Laptops,Other Brands,715.28965744073,29,0,11,1,0
13713,Smartphones,Apple,2129.0256130805,54,1,14,4,1
13714,Smartphones,Samsung,906.756941254923,50,1,3,4,1
13715,Smartphones,HP,2751.476440006895,50,0,18,5,1
13716,Headphones,Other Brands,530.0827845227823,48,1,11,5,1
13717,Smartphones,HP,1548.7068897793577,52,0,15,1,0
13718,Smart Watches,Samsung,270.514716654077,55,1,13,5,1
13719,Headphones,Apple,2768.6522475609568,62,0,9,5,1
13720,Laptops,Apple,1312.8823597453634,41,0,9,5,1
13721,Tablets,Apple,2220.5560919487757,55,1,8,2,1
13722,Smartphones,Other Brands,1637.365511818662,22,1,18,5,1
13723,Smart Watches,Apple,608.3470718300721,62,1,6,5,1
13724,Laptops,Apple,1802.170583254219,39,1,5,2,1
13725,Tablets,HP,2290.6408944341974,40,0,4,5,1
13726,Tablets,Sony,1962.0125353858932,62,1,1,1,1
13727,Tablets,Apple,2389.8994364526343,66,1,17,1,1
13728,Laptops,Other Brands,105.12021387633321,27,0,5,2,0
13729,Smartphones,Apple,2927.837135114382,40,1,6,2,1
13730,Smartphones,Sony,1913.3405800618245,30,1,4,1,0
13731,Headphones,Other Brands,724.9544661511402,67,1,17,1,1
13732,Laptops,HP,720.1462983967705,24,1,3,4,1
13733,Laptops,HP,2941.2221225580115,26,1,15,1,0
13734,Smart Watches,Other Brands,1466.463279470991,26,1,9,5,1
13735,Headphones,Sony,1523.239337108507,32,0,8,3,0
13736,Tablets,Apple,2759.431818343731,66,1,9,4,1
13737,Laptops,Sony,1518.073310415746,48,1,9,4,1
13738,Laptops,Other Brands,2263.934006083036,42,1,13,4,1
13739,Tablets,Sony,319.0859568141211,56,1,12,5,1
13740,Tablets,Apple,1450.8427176409152,62,0,9,4,1
13741,Headphones,HP,1648.0272087688556,54,1,10,2,1
13742,Tablets,Samsung,2743.525290387754,44,1,15,3,1
13743,Headphones,Samsung,2568.468526844987,33,0,6,5,1
13744,Smart Watches,Samsung,2834.2673048041547,50,1,16,2,1
13745,Headphones,Sony,1243.7970460855397,21,0,17,4,0
13746,Tablets,Sony,2130.0295546494513,65,1,13,3,1
13747,Tablets,Apple,446.1154344661334,66,0,17,5,1
13748,Headphones,HP,2411.7049878838784,61,1,3,3,1
13749,Smartphones,Apple,2186.813256870174,18,0,6,3,0
13750,Headphones,Apple,1125.6605626567864,22,0,7,5,0
13751,Laptops,Apple,1749.8463534462683,38,1,4,2,1
13752,Headphones,Apple,2358.127966322086,21,0,3,5,0
13753,Smartphones,Sony,653.290524653022,46,0,5,4,1
13754,Tablets,Apple,1300.8279821178185,58,0,18,1,0
13755,Tablets,Samsung,2515.5847954650776,24,1,12,4,1
13756,Laptops,Other Brands,444.50307288400444,69,0,2,5,1
13757,Tablets,Sony,1814.3970858988732,34,0,7,5,1
13758,Laptops,HP,961.9261809293962,66,0,15,2,0
13759,Tablets,Samsung,843.1065058234445,18,0,14,2,0
13760,Smart Watches,Sony,213.56595823748708,51,1,11,2,1
13761,Smart Watches,Samsung,1707.7198701753425,69,1,12,1,1
13762,Tablets,Sony,1568.4765093783828,69,1,12,4,1
13763,Headphones,Apple,2709.17861106997,28,0,19,2,0
13764,Smart Watches,Samsung,1734.1041065321594,37,1,1,5,1
13765,Headphones,Other Brands,2793.293586006627,41,0,4,3,0
13766,Headphones,Other Brands,1769.4086836521124,34,1,11,5,1
13767,Smartphones,HP,1694.4542341546112,38,1,11,2,1
13768,Laptops,Samsung,190.59094751631483,40,0,3,4,1
13769,Headphones,Sony,974.1157272249118,60,1,9,1,1
13770,Smartphones,Apple,2343.2232083773265,51,0,17,3,0
13771,Laptops,Other Brands,1597.75174397737,52,1,10,3,1
13772,Headphones,Other Brands,177.3821017731743,37,1,18,2,1
13773,Headphones,Other Brands,1044.2229257851761,20,1,10,2,0
13774,Smartphones,Samsung,152.18284936548946,26,0,8,2,0
13775,Headphones,Samsung,134.24065465469485,45,1,18,2,1
13776,Laptops,Other Brands,1172.0743542690002,46,0,4,2,0
13777,Tablets,HP,2130.145572240286,19,0,4,4,0
13778,Smart Watches,Apple,1598.2481403094791,59,0,19,3,0
13779,Tablets,Other Brands,2629.0704802680225,31,0,17,1,0
13780,Headphones,Apple,1324.1983391644526,62,0,16,5,1
13781,Smartphones,Sony,2212.822468686249,61,1,13,2,1
13782,Headphones,Samsung,2168.254885160346,48,0,18,5,1
13783,Tablets,Sony,397.38727727810374,48,1,14,3,1
13784,Smartphones,Apple,773.8952430849912,33,0,15,3,0
13785,Smartphones,Samsung,1890.0483054018448,34,1,18,2,1
13786,Headphones,Apple,1941.1897913668845,39,0,2,1,0
13787,Smart Watches,HP,1999.5045333538903,32,0,10,3,0
13788,Headphones,Other Brands,1892.058801705367,51,0,18,2,0
